ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 qval	il21_vs_il15 logFC	il21_vs_il15 qval	il21_vs_il7 logFC	il21_vs_il7 qval
ENSG00000100162	 CENPM	 centromere protein M	-2.18056230746378	0.0055233494209494				
ENSG00000231864	 RP11-229P13.23		-2.56217797162285	0.0066855346697429				
ENSG00000187951	 ARHGAP11B ARHGAP11B	 Rho GTPase activating protein 11B OTU deubiquitinase 7A pseudogene	-2.04563373860944	0.00229426055668397				
ENSG00000175063	 UBE2C	 ubiquitin conjugating enzyme E2 C	-3.80208523320421	0.00144309520408886				
ENSG00000222032	 AC112721.2		7.62072563073223	0.00501250330384693				
ENSG00000211674	 IGLJ1		4.49053283949823	0.00190998013853477				
ENSG00000111247	 RAD51AP1	 RAD51 associated protein 1	-2.65358899609994	0.00680865848742548				
ENSG00000211893	 IGHG2		4.70157925150416	0.000280945664945565				
ENSG00000165304	 MELK	 maternal embryonic leucine zipper kinase	-3.02388681393089	0.000749006447538691				
ENSG00000149485	 FADS1	 fatty acid desaturase 1	-2.09497753468791	0.00239429045721139				
ENSG00000072571	 HMMR	 hyaluronan mediated motility receptor	-3.01747440509998	0.000538427163617623				
ENSG00000214338	 SOGA3		-3.45822103169316	0.00456839962117576				
ENSG00000233093	 LINC00892	 long intergenic non-protein coding RNA 892	-3.77009808380082	0.00937053468658355				
ENSG00000278588	 HIST1H2BI	 histone cluster 1 H2B family member i	-2.06658381800836	0.00061271153561703				
ENSG00000094804	 CDC6	 cell division cycle 6	-2.87394203143487	0.00393169040543593				
ENSG00000089685	 BIRC5	 baculoviral IAP repeat containing 5	-3.34590019539648	0.00197605280209697				
ENSG00000138821	 SLC39A8	 solute carrier family 39 member 8	-1.43946852467851	0.0042328324191354				
ENSG00000211644	 IGLV1-51		2.66429181779655	0.00686658024570924				
ENSG00000101346	 POFUT1	 protein O-fucosyltransferase 1	-1.06066762817646	0.00456839962117576				
ENSG00000171320	 ESCO2	 establishment of sister chromatid cohesion N-acetyltransferase 2	-3.20606141322765	0.00141487786344528				
ENSG00000175305	 CCNE2	 cyclin E2	-1.77304732424703	0.00810195787713186				
ENSG00000273703	 HIST1H2BM	 histone cluster 1 H2B family member m	-2.18583877697205	0.00662600399082229				
ENSG00000179750	 APOBEC3B	 apolipoprotein B mRNA editing enzyme catalytic subunit 3B	-2.78965513161233	0.00448401995035602				
ENSG00000171241	 SHCBP1	 SHC binding and spindle associated 1	-3.23760325124942	0.00454936905587624				
ENSG00000274290	 HIST1H2BE	 histone cluster 1 H2B family member e	-1.93646224542795	0.00221372836835698				
ENSG00000278272	 HIST1H3C	 histone cluster 1 H3 family member c	-2.58390197189311	0.00838663871139575				
ENSG00000203814	 HIST2H2BF	 histone cluster 2 H2B family member f	-1.88371346027035	0.000810087344374302				
ENSG00000188486	 H2AFX	 H2A histone family member X	-1.75205842026961	0.00140636809783989				
ENSG00000197380	 DACT3	 dishevelled binding antagonist of beta catenin 3	-4.34138532878481	0.00805667099233661				
ENSG00000184357	 HIST1H1B	 histone cluster 1 H1 family member b	-2.6735690773188	0.00190998013853477				
ENSG00000265817	 FSBP FSBP	 RAD54 homolog B (S. cerevisiae) fibrinogen silencer binding protein	-2.10230048079267	0.00107937441026493				
ENSG00000259288	 BUB1B-PAK6	 BUB1B-PAK6 readthrough	-1.92216727424269	0.00906824993588147				
ENSG00000198056	 PRIM1	 primase (DNA) subunit 1	-1.64233747724776	0.00551799398673243				
ENSG00000257167	 TMPO-AS1	 TMPO antisense RNA 1	-1.23987960332693	0.00662595124220835				
ENSG00000135824	 RGS8	 regulator of G-protein signaling 8	-8.35219691322702	0.00810195787713186				
ENSG00000241755	 IGKV1-9		7.29391946649388	0.00116649460281974				
ENSG00000154839	 SKA1	 spindle and kinetochore associated complex subunit 1	-3.00786417417148	0.00393169040543593				
ENSG00000109674	 NEIL3	 nei like DNA glycosylase 3	-3.23996092380208	0.00204069028437089				
ENSG00000143147	 GPR161	 G protein-coupled receptor 161	3.06740585068377	0.00805667099233661				
ENSG00000085840	 ORC1	 origin recognition complex subunit 1	-2.32992039805693	0.00410059184268012				
ENSG00000174371	 EXO1	 exonuclease 1	-3.1695438744409	0.00383974001231415				
ENSG00000276043	 UHRF1	 ubiquitin like with PHD and ring finger domains 1	-2.62921736391238	0.00209545029657803				
ENSG00000173762	 CD7	 CD7 molecule	2.09905457900076	0.00727512797529869				
ENSG00000197409	 HIST1H3D		-1.55239756622348	0.00394330538113025				
ENSG00000163823	 CCR1	 C-C motif chemokine receptor 1	-2.45726307334755	0.00473148802714953				
ENSG00000087586	 AURKA	 aurora kinase A	-2.85909266002868	0.000313361953024552				
ENSG00000167747	 C19orf48	 chromosome 19 open reading frame 48	-1.59499165391475	0.00366174843169434				
ENSG00000136492	 BRIP1	 BRCA1 interacting protein C-terminal helicase 1	-2.77541199751993	0.00179690262812625				
ENSG00000211895	 IGHA1		4.05968595633033	0.00559213550824899				
ENSG00000101057	 MYBL2	 MYB proto-oncogene like 2	-2.55781356411179	0.00490015556616857				
ENSG00000132465	 JCHAIN	 joining chain of multimeric IgA and IgM	4.73125594393704	0.00108540603218883				
ENSG00000168078	 PBK	 PDZ binding kinase	-3.07250460785047	0.00118995398429439				
ENSG00000213551	 DNAJC9	 DnaJ heat shock protein family (Hsp40) member C9	-1.50074667494067	0.00321224957692446				
ENSG00000274267	 HIST1H3B	 histone cluster 1 H3 family member b	-3.01052610868863	0.00906824993588147				
ENSG00000168496	 FEN1	 flap structure-specific endonuclease 1	-2.19001876069662	0.00279821754558826				
ENSG00000149503	 INCENP	 inner centromere protein	-1.42145685001032	0.00931155600098461				
ENSG00000138758	 SEPT11	 septin 11	-1.57246885763513	0.00251777806393656				
ENSG00000158481	 CD1C	 CD1c molecule	3.36281083441225	0.00149915210242571				
ENSG00000092470	 WDR76	 WD repeat domain 76	-1.88863707915231	0.00430462675362235				
ENSG00000112742	 TTK	 TTK protein kinase	-2.66395520359147	0.000243579229667118				
ENSG00000092853	 CLSPN	 claspin	-2.77463496287538	0.00580255343561414				
ENSG00000004468	 CD38	 CD38 molecule	-3.1569461639264	0.00197605280209697				
ENSG00000086300	 SNX10	 sorting nexin 10	-1.29865786019362	0.00482963510926252				
ENSG00000278637	 HIST1H4A	 histone cluster 1 H4 family member a	-2.24840639890576	0.00318459202251271				
ENSG00000184270	 HIST2H2AB	 histone cluster 2 H2A family member b	-1.80410200449701	0.00456839962117576				
ENSG00000196787	 HIST1H2AG	 histone cluster 1 H2A family member g	-2.24968100342296	0.00140668038465338				
ENSG00000173207	 CKS1B	 CDC28 protein kinase regulatory subunit 1B	-2.50928489266931	0.00107937441026493				
ENSG00000196747	 HIST1H2AI	 histone cluster 1 H2A family member i	-2.06220252109009	0.00383974001231415				
ENSG00000166851	 PLK1	 polo like kinase 1	-2.83155411749308	0.00520106206801397				
ENSG00000101306	 MYLK2	 myosin light chain kinase 2	-7.39822387434689	0.00805667099233661				
ENSG00000140525	 FANCI	 Fanconi anemia complementation group I	-1.89123548784906	0.00261852315784204				
ENSG00000138792	 ENPEP	 glutamyl aminopeptidase	-5.92689318484118	0.00793426657007057				
ENSG00000181201	 HIST3H2BA		-2.9724845148117	0.00456839962117576				
ENSG00000186193	 SAPCD2	 suppressor APC domain containing 2	-2.66630172259226	0.00190998013853477				
ENSG00000274776	 RP11-687F6.5		7.0356821466122	0.00456839962117576				
ENSG00000164611	 PTTG1	 pituitary tumor-transforming 1	-2.34273914880722	0.000788175417974655				
ENSG00000276368	 HIST1H2AJ	 histone cluster 1 H2A family member j	-2.27555940998585	0.00520106206801397				
ENSG00000133069	 TMCC2	 transmembrane and coiled-coil domain family 2	-1.97654134085115	0.00464841171746504				
ENSG00000129810	 SGO1	 shugoshin 1	-2.09678504019475	0.00931155600098461				
ENSG00000143228	 NUF2	 NUF2, NDC80 kinetochore complex component	-2.92241504817688	0.000435188310480335				
ENSG00000142156	 COL6A1	 collagen type VI alpha 1 chain	3.24844106899939	0.00931155600098461				
ENSG00000101187	 SLCO4A1	 solute carrier organic anion transporter family member 4A1	-1.92545298958949	0.0018576285485879				
ENSG00000189367	 KIAA0408	 KIAA0408	-3.45713790453082	0.00197605280209697				
ENSG00000189057	 FAM111B	 family with sequence similarity 111 member B	-2.8770684715927	0.00310510626383095				
ENSG00000133119	 RFC3	 replication factor C subunit 3	-2.3348097107072	0.00283229613914523				
ENSG00000211947	 IGHV3-21		4.0420512241968	0.0057882824557062				
ENSG00000161888	 SPC24	 SPC24, NDC80 kinetochore complex component	-1.96695965411616	0.00456839962117576				
ENSG00000176208	 ATAD5	 ATPase family, AAA domain containing 5	-1.71213782305721	0.00728998087521138				
ENSG00000278677	 HIST1H2AM	 histone cluster 1 H2A family member m	-1.95311018029806	0.00120552762516777				
ENSG00000101003	 GINS1	 GINS complex subunit 1	-2.60680229564197	0.00642874308243072				
ENSG00000197153	 HIST1H3J	 histone cluster 1 H3 family member j	-1.98073111702442	0.00209545029657803				
ENSG00000151725	 CENPU	 centromere protein U	-2.65405159836245	0.000538427163617623				
ENSG00000185519	 FAM131C	 family with sequence similarity 131 member C	-5.26518086588121	0.00338562929189631				
ENSG00000197061	 HIST1H4C	 histone cluster 1 H4 family member c	-1.87501971505029	0.00126194669516509				
ENSG00000273983	 HIST1H3G	 histone cluster 1 H3 family member g	-3.51405459409046	0.00107937441026493				
ENSG00000134057	 CCNB1	 cyclin B1	-2.84066043453105	0.00125712234476303				
ENSG00000112984	 KIF20A	 kinesin family member 20A	-2.6877015516657	0.00580255343561414				
ENSG00000145386	 CCNA2	 cyclin A2	-2.09201150628101	0.000412995974361536				
ENSG00000121621	 KIF18A	 kinesin family member 18A	-2.33875909216481	0.00105816078668931				
ENSG00000276180	 HIST1H4I	 histone cluster 1 H4 family member i	-1.81687314395846	0.00321224957692446				
ENSG00000135045	 C9orf40	 chromosome 9 open reading frame 40	-1.84903998344473	0.00383974001231415				
ENSG00000158406	 HIST1H4H	 histone cluster 1 H4 family member h	-1.63883328800823	0.00598782428018624				
ENSG00000147443	 DOK2	 docking protein 2	-1.71415892195435	0.00728998087521138				
ENSG00000123473	 STIL	 SCL/TAL1 interrupting locus	-2.60474995591963	0.00197655214544928				
ENSG00000171848	 RRM2	 ribonucleotide reductase regulatory subunit M2	-3.5162846209724	0.0066855346697429				
ENSG00000134061	 CD180	 CD180 molecule	4.15534062945091	0.00255010573826539				
ENSG00000144283	 PKP4	 plakophilin 4	-1.41188007586352	0.00579257588196381				
ENSG00000131747	 TOP2A	 topoisomerase (DNA) II alpha	-3.03599224366539	0.00337180965722242				
ENSG00000138346	 DNA2	 DNA replication helicase/nuclease 2	-1.98644843482022	0.00284313210160832				
ENSG00000160949	 TONSL	 tonsoku-like, DNA repair protein	-1.46257468539503	0.00496172025020173				
ENSG00000127564	 PKMYT1	 protein kinase, membrane associated tyrosine/threonine 1	-2.2588157921928	0.00374229899380564				
ENSG00000143297	 FCRL5	 Fc receptor like 5	5.34696154607586	0.00144309520408886				
ENSG00000156802	 ATAD2	 ATPase family, AAA domain containing 2	-2.02823135807619	0.00468889872623563				
ENSG00000100097	 LGALS1	 galectin 1	-2.14660345475546	0.00469891765567123				
ENSG00000158402	 CDC25C	 cell division cycle 25C	-2.27930906297907	0.00329125761533301				
