ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 padj	il21_vs_il15 logFC	il21_vs_il15 padj	il21_vs_il7 logFC	il21_vs_il7 padj
ENSG00000234814	 SVILP1		-1.33481244360034	0.025514459241197			-1.31213052957893	0.0447930995238739
ENSG00000269845	 RP11-420K14.6	 cyclin Y like 1 pseudogene	-1.37552702847231	0.0181927482058926			-1.58869590863319	0.00769957458061587
ENSG00000156711	 MAPK13	 mitogen-activated protein kinase 13	-1.13593376518681	0.00668220528017317			-1.43288732559107	0.000811646337136049
ENSG00000240041	 IGHJ4		1.37099953065972	0.0166005455471604			1.56262253319812	0.00812736292522286
ENSG00000088325	 TPX2	 TPX2, microtubule nucleation factor	-1.72975400415922	0.00163704065135573			-1.47778882461994	0.0176329368303755
ENSG00000181201	 HIST3H2BA		-1.59787497696876	0.00451054168652943			-1.38795192238127	0.0295129709852679
ENSG00000186871	 ERCC6L	 ERCC excision repair 6 like, spindle assembly checkpoint helicase	-1.53239264165913	0.00459560340314289			-1.33878526465095	0.0285578843784444
ENSG00000179598	 PLD6	 phospholipase D family member 6	-1.08662951605142	0.00273349929406708			-0.86903687917921	0.0409786896138115
ENSG00000136492	 BRIP1	 BRCA1 interacting protein C-terminal helicase 1	-1.58949720025348	0.00427954388085002			-1.29690160384067	0.0457232418562213
ENSG00000051180	 RAD51	 RAD51 recombinase	-1.58482405513952	0.00331582271810461			-1.42402386415158	0.0182469371841889
ENSG00000173762	 CD7	 CD7 molecule	1.46342252929553	0.0060741654841647			1.28906664742333	0.0336467255629297
ENSG00000114346	 ECT2	 epithelial cell transforming 2	-1.53548924732385	0.00326274076799811			-1.31381450089374	0.026853406974726
ENSG00000085117	 CD82	 CD82 molecule	-1.19245848917771	0.00460434814903078			-1.27172318610739	0.00450176352808924
ENSG00000121621	 KIF18A	 kinesin family member 18A	-1.65978233762195	0.000787712539600223			-1.32473010442091	0.0183217820999574
ENSG00000175564	 UCP3	 uncoupling protein 3	-1.52152285803749	0.00322577650516847			-1.51472439596192	0.00638692542944419
ENSG00000273820	 USP27X	 ubiquitin specific peptidase 27, X-linked	1.27066737899851	0.0327231987826984			1.30462270265468	0.0397239563577979
ENSG00000184557	 SOCS3	 suppressor of cytokine signaling 3	1.34506672747746	0.00490846786030198			1.41747226766629	0.00519945100117371
ENSG00000184270	 HIST2H2AB	 histone cluster 2 H2A family member b	-1.31938644620186	0.00853699698374801			-1.20308674882533	0.0334747692913314
ENSG00000138738	 PRDM5	 PR/SET domain 5	-1.29124756785334	0.0230509711839157			-1.27481772377106	0.0391036881059171
ENSG00000132704	 FCRL2	 Fc receptor like 2	1.57998650423713	0.00300002255022207			1.5244338728697	0.00812736292522286
ENSG00000112742	 TTK	 TTK protein kinase	-1.7767973656634	0.000442026011952026			-1.37215488632414	0.0182469371841889
ENSG00000152784	 PRDM8	 PR/SET domain 8	-0.77903999231921	0.0349943142224439			-0.91393862595911	0.0146594622791684
ENSG00000137812	 KNL1	 kinetochore scaffold 1	-1.65350082974637	0.00194554517329751			-1.44233256311797	0.0165818574664977
ENSG00000204482	 LST1	 leukocyte specific transcript 1	-1.4634569686499	0.00782011761139435			-1.54582723731706	0.00812736292522286
ENSG00000008516	 MMP25	 matrix metallopeptidase 25	-1.32691758654822	0.019149219734649			-1.34414281326391	0.026853406974726
ENSG00000237011	 RP11-98G13.1		-1.64963593983336	0.00382275668074676			-1.62612298844362	0.00812736292522286
ENSG00000171101	 SIGLEC17P	 sialic acid binding Ig like lectin 17, pseudogene	1.95440703427055	0.000354405356000129			1.74685355007956	0.00349200691570468
ENSG00000185130	 HIST1H2BL	 histone cluster 1 H2B family member l	-1.50626599084289	0.00158001024469548			-1.29609807501598	0.0164001475061489
ENSG00000135476	 ESPL1	 extra spindle pole bodies like 1, separase	-1.84687211728101	0.000122542160009718			-2.14515213211266	6.24191817110623e-06
ENSG00000185347	 C14orf80	 chromosome 14 open reading frame 80	-0.884976106359261	0.00999202202555528			-0.824376805574155	0.0314282902800759
ENSG00000087586	 AURKA	 aurora kinase A	-1.75876298675331	0.000903875275738446			-1.37935720707505	0.0230191394278083
ENSG00000176715	 ACSF3	 acyl-CoA synthetase family member 3	0.87500614004944	0.011713909091227			0.984666402737463	0.00633009682576342
ENSG00000068489	 PRR11	 proline rich 11	-1.66977276190819	0.00288392625217497			-1.42434058120237	0.0252297315137529
ENSG00000129810	 SGO1	 shugoshin 1	-1.41261265788406	0.00687111753643413			-1.31848722787102	0.0238258655753355
ENSG00000101346	 POFUT1	 protein O-fucosyltransferase 1	-0.95610593717033	0.00154852666051865			-0.831173904135068	0.0145219362321699
ENSG00000277030	 MIR8071-2	 microRNA 8071-2	1.34240168955654	0.0254708297717751			1.35869251869263	0.0352583146108567
ENSG00000177663	 IL17RA	 interleukin 17 receptor A	0.51748555218704	0.0249537877820488			0.499207217202127	0.0498547656387982
ENSG00000032742	 IFT88	 intraflagellar transport 88	0.971353220599949	0.00699426948288038			1.00238438501156	0.00953234485563541
ENSG00000144283	 PKP4	 plakophilin 4	-1.17895284235528	0.00344183193913409			-0.981071818506597	0.0347359621935852
ENSG00000274997	 HIST1H2AH	 histone cluster 1 H2A family member h	-1.59475863710336	0.00136671516676686			-1.33677280407235	0.0177801124675749
ENSG00000211596	 IGKJ2		1.35813428547934	0.0249927620648579			1.4084909425428	0.0285578843784444
ENSG00000102384	 CENPI	 centromere protein I	-1.38318042368708	0.011713909091227			-1.23576530269629	0.0494580369289808
ENSG00000153064	 BANK1	 B-cell scaffold protein with ankyrin repeats 1	1.82317202701097	0.000955846226629626			1.36794598280347	0.0347359621935852
ENSG00000211967	 IGHV3-53		1.15093607118303	0.0365129728513695			1.33705863103032	0.0169027963209339
ENSG00000137478	 FCHSD2	 FCH and double SH3 domains 2	0.62582834381946	0.0393377709082875			0.768425990215649	0.010890502413671
ENSG00000168214	 RBPJ	 recombination signal binding protein for immunoglobulin kappa J region	-1.05742178280649	0.00822425029511056			-1.06983082251689	0.0136969800799583
ENSG00000128438	 TBC1D27		1.37145974749401	0.0238769417243389			1.45267567288901	0.0227590774605993
ENSG00000005249	 PRKAR2B	 protein kinase cAMP-dependent type II regulatory subunit beta	1.60355351323498	0.00218519468952292			1.51680115543749	0.00799226027760969
ENSG00000255348	 RP11-700F16.3		-1.28365567296529	0.0118872875002782			-1.19209122889924	0.0369911039781709
ENSG00000278677	 HIST1H2AM	 histone cluster 1 H2A family member m	-1.4769904756472	0.00163704065135573			-1.20182370889548	0.0259669867639939
ENSG00000072571	 HMMR	 hyaluronan mediated motility receptor	-1.71139803759885	0.00162644339001527			-1.38082174947319	0.0277763407556485
ENSG00000248898	 CTD-2288O8.1		-1.26144662493547	0.0200201439669002			-1.37629367328607	0.0154890389060901
ENSG00000237485			-1.41964311119976	0.00746432543485321			-1.45561447313538	0.0111042992203442
ENSG00000072694	 FCGR2B	 Fc fragment of IgG receptor IIb	2.05178972663251	0.00015555186338123			1.91601904359426	0.00093513389305178
ENSG00000261546	 CTD-2555A7.3		1.02577576411636	0.00557657513395312			1.11349790210184	0.00450176352808924
ENSG00000257167	 TMPO-AS1	 TMPO antisense RNA 1	-1.05241538076214	0.00668220528017317			-0.967768470369182	0.026127248966014
ENSG00000166483	 WEE1	 WEE1 G2 checkpoint kinase	-1.13880287377227	0.00936490767043966			-1.00777416575139	0.0447930995238739
ENSG00000231007	 CDC20P1		-1.94280914254093	0.000380222802092327			-1.68622410584357	0.00494905972295054
ENSG00000138758	 SEPT11	 septin 11	-1.25683006421549	0.00485207928338807			-1.08942174646019	0.0315797442351247
ENSG00000123473	 STIL	 SCL/TAL1 interrupting locus	-1.56268555690147	0.00440870644203564			-1.29404704849923	0.0423435065565867
ENSG00000167483	 FAM129C	 family with sequence similarity 129 member C	1.23209000381324	0.0492600766866005			1.46407843398788	0.0195892870948994
ENSG00000123095	 BHLHE41	 basic helix-loop-helix family member e41	1.45100180163359	0.0123717645011692			1.46466109942509	0.0198850447115023
ENSG00000134061	 CD180	 CD180 molecule	1.89645994278608	0.000584468379455659			1.56813970939726	0.0114126226043667
ENSG00000148175	 STOM	 stomatin	1.36463392719824	0.00294533487860722			1.38876565371425	0.00486370165870554
ENSG00000196628	 TCF4	 transcription factor 4	1.50857895038285	0.00885379447380819			1.32427353459149	0.0457232418562213
ENSG00000105011	 ASF1B	 anti-silencing function 1B histone chaperone	-1.55000217062904	0.00294533487860722			-1.45172549011937	0.0113446371572986
ENSG00000196584	 XRCC2	 X-ray repair cross complementing 2	-1.52859767567199	0.00664237805107513			-1.29294463160525	0.0497789161177168
ENSG00000164266	 SPINK1	 serine peptidase inhibitor, Kazal type 1	1.4883631039826	0.00604766494182513			1.29190277537661	0.0365874234815443
ENSG00000100206	 DMC1	 DNA meiotic recombinase 1	-1.65577977933888	0.00273370256287138			-1.34532548023637	0.0357639325978416
ENSG00000165480	 SKA3	 spindle and kinetochore associated complex subunit 3	-1.74953844471114	0.00141364846645103			-1.53382828674733	0.0121623356368604
ENSG00000124145	 SDC4	 syndecan 4	-1.4990785847127	0.000903875275738446			-1.45990628916545	0.00304474451628006
ENSG00000197629	 MPEG1	 macrophage expressed 1	1.38369815604617	0.0156642834849881			1.59985377712767	0.00641983364896649
ENSG00000217482	 HMGB1P17		-1.41414846975024	0.0181927482058926			-1.94138041619068	0.00093513389305178
ENSG00000156802	 ATAD2	 ATPase family, AAA domain containing 2	-1.40366455979076	0.00674556682179998			-1.19023689649473	0.0498547656387982
ENSG00000035499	 DEPDC1B	 DEP domain containing 1B	-1.74558890821417	0.00106397358182946			-1.55830248056182	0.00809095568191493
ENSG00000151229	 SLC2A13	 solute carrier family 2 member 13	0.87875942560287	0.00953308141334754			0.993881657469101	0.00494905972295054
ENSG00000169679	 BUB1	 BUB1 mitotic checkpoint serine/threonine kinase	-1.77112167324689	0.00106397358182946			-1.47161690177363	0.016637486828417
ENSG00000101057	 MYBL2	 MYB proto-oncogene like 2	-1.46176046220643	0.00953308141334754			-1.42552769744528	0.0211991764687422
ENSG00000244575	 IGKV1-27		1.29722142919878	0.0200824787791422			1.22739072513663	0.0488792105725864
ENSG00000109805	 NCAPG	 non-SMC condensin I complex subunit G	-1.61957079732279	0.00326274076799811			-1.30767953690219	0.0427997535327238
ENSG00000237773	 AC003075.4		-1.00767336037402	0.00894651150858429			-1.15531260438278	0.00435405917408151
ENSG00000165244	 ZNF367	 zinc finger protein 367	-1.44910773316074	0.0101016953704108			-1.30544181551697	0.04159155750438
ENSG00000134901	 KDELC1	 KDEL motif containing 1	-1.64104885540748	0.000423608205830288			-1.29783047856206	0.0146876434772739
ENSG00000196787	 HIST1H2AG	 histone cluster 1 H2A family member g	-1.58700583436126	0.00141364846645103			-1.35434599276791	0.0162020332147163
ENSG00000100162	 CENPM	 centromere protein M	-1.48459325096113	0.00429955343443687			-1.25507961088411	0.034864507374116
ENSG00000179627	 ZBTB42	 zinc finger and BTB domain containing 42	0.84383111568753	0.0349943142224439			1.09462041642025	0.00519945100117371
ENSG00000278828	 HIST1H3H	 histone cluster 1 H3 family member h	-1.44645839161233	0.00218519468952292			-1.23895862315265	0.0202975071180232
ENSG00000173207	 CKS1B	 CDC28 protein kinase regulatory subunit 1B	-1.61671108186645	0.00214904831028661			-1.32922912296269	0.0279374724755927
ENSG00000163568	 AIM2	 absent in melanoma 2	1.41935200853221	0.00868508739792416			1.46561120668362	0.0116678210572825
ENSG00000166508	 MCM7	 minichromosome maintenance complex component 7	-1.3642011546576	0.0058993881071182			-1.15837780679397	0.042995081433024
ENSG00000146918	 NCAPG2	 non-SMC condensin II complex subunit G2	-1.42936122133736	0.00316159150509762			-1.26387535100828	0.0202975071180232
ENSG00000151725	 CENPU	 centromere protein U	-1.69045484859255	0.00131860914459545			-1.3851436511315	0.0209865662979431
ENSG00000164109	 MAD2L1	 MAD2 mitotic arrest deficient-like 1 (yeast)	-1.64342838806273	0.00136671516676686			-1.31986137240472	0.0250927123797051
ENSG00000138101	 DTNB	 dystrobrevin beta	1.08046014778522	0.00522607240820849			1.05472308215137	0.0121623356368604
ENSG00000138180	 CEP55	 centrosomal protein 55	-1.59773551399483	0.00459560340314289			-1.31781866675674	0.0447930995238739
ENSG00000170017	 ALCAM	 activated leukocyte cell adhesion molecule	-1.23363512996569	0.00182105131267707			-1.17113198376401	0.00647734527151252
ENSG00000213949	 ITGA1	 integrin subunit alpha 1	-1.16889255354637	0.0414639310536414			-1.4014721442083	0.014667450959091
ENSG00000188486	 H2AFX	 H2A histone family member X	-1.35588806675836	0.00316159150509762			-1.09563102823745	0.04159155750438
ENSG00000230797	 YY2	 YY2 transcription factor	-1.2926773194825	0.00294533487860722			-1.16824210005691	0.0165818574664977
ENSG00000147443	 DOK2	 docking protein 2	-1.28852240863629	0.00763469489873544			-1.27829860199168	0.0157274199145868
ENSG00000156475	 PPP2R2B	 protein phosphatase 2 regulatory subunit Bbeta	1.33879108793555	0.0218324965809621			1.67646952735323	0.00450176352808924
ENSG00000265393	 CTD-2517M22.17		-1.32828628967753	0.00668220528017317			-1.17444638196586	0.0357639325978416
ENSG00000115602	 IL1RL1	 interleukin 1 receptor like 1	-1.51863445923201	0.0087918256686471			-1.40155904271874	0.0306785323668556
ENSG00000165025	 SYK	 spleen associated tyrosine kinase	1.58298710080103	0.00490846786030198			1.41649099588241	0.0250651163582388
ENSG00000274641	 HIST1H2BO	 histone cluster 1 H2B family member o	-1.61929214374056	0.00218519468952292			-1.41324252671296	0.0176167944094084
ENSG00000197153	 HIST1H3J	 histone cluster 1 H3 family member j	-1.47804531857113	0.00195727031200908			-1.20253688665245	0.029041325295572
ENSG00000151743	 AMN1	 antagonist of mitotic exit network 1 homolog	1.00066834758895	0.00362064204882099			1.08389381757601	0.00323709220159582
ENSG00000163507	 KIAA1524	 KIAA1524	-1.54192397240061	0.00373971471248839			-1.26183144513907	0.04159155750438
ENSG00000140534	 TICRR	 TOPBP1 interacting checkpoint and replication regulator	-1.73903679862467	0.00108517552340716			-1.59984157790611	0.00604604263774083
ENSG00000112486	 CCR6	 C-C motif chemokine receptor 6	1.38617465643453	0.0215279787513625			1.74347900248516	0.00418171129860921
ENSG00000138316	 ADAMTS14	 ADAM metallopeptidase with thrombospondin type 1 motif 14	1.2632759298374	0.0280874286680594			1.34945437032758	0.0251337104182449
ENSG00000133119	 RFC3	 replication factor C subunit 3	-1.51825066099351	0.00451054168652943			-1.24605238072659	0.0457735147925201
ENSG00000228716	 DHFR	 dihydrofolate reductase	-1.34731963781202	0.0123566630474055			-1.23542593811847	0.0426389323639679
ENSG00000196092	 PAX5	 paired box 5	1.32747175193572	0.00322577650516847			1.09505498960402	0.0352583146108567
ENSG00000134897	 BIVM	 basic, immunoglobulin-like variable motif containing	-0.722645030481502	0.0299879863428572			-0.749339738308203	0.0340882177997185
ENSG00000075702	 WDR62	 WD repeat domain 62	-1.47713575709394	0.00557657513395312			-1.28067189153501	0.0347359621935852
ENSG00000274290	 HIST1H2BE	 histone cluster 1 H2B family member e	-1.40785427755724	0.00472199587821022			-1.29160091016321	0.0198045183774057
ENSG00000175866	 BAIAP2	 BAI1 associated protein 2	0.653053111270945	0.0348421851575783			0.736886266982174	0.0204311194122255
ENSG00000176595	 KBTBD11	 kelch repeat and BTB domain containing 11	1.36224906742707	0.0249241281609383			1.3832086176068	0.0336467255629297
ENSG00000211900	 IGHJ6		1.35813557822048	0.0197389563128009			1.3896820247941	0.0256287247641263
ENSG00000276043	 UHRF1	 ubiquitin like with PHD and ring finger domains 1	-1.52848143609013	0.00605716516690356			-1.32827467976804	0.0363055170042063
ENSG00000151422	 FER	 FER tyrosine kinase	-0.596787255422975	0.0271797438263032			-0.683417106539003	0.0133064210409284
ENSG00000095585	 BLNK	 B-cell linker	2.01734236068702	0.000163548330305411			1.41887500943057	0.0227590774605993
ENSG00000158402	 CDC25C	 cell division cycle 25C	-1.6204134808355	0.000998882424686837			-1.33737134546043	0.0168029437522275
ENSG00000152782	 PANK1	 pantothenate kinase 1	-1.25270474068716	0.0121968826669905			-1.17863544959942	0.0345931828897112
ENSG00000152684	 PELO	 pelota homolog (Drosophila)	-0.796551085605238	0.00606946656514809			-0.705616484635406	0.0315978750024642
ENSG00000259595	 RP11-516C1.1		0.542136621222622	0.008384475965572			0.513923238451708	0.0238258655753355
ENSG00000121297	 TSHZ3	 teashirt zinc finger homeobox 3	1.28369392088328	0.00606946656514809			1.11613458285902	0.0359765244380592
ENSG00000012174	 MBTPS2	 membrane bound transcription factor peptidase, site 2	-1.16697127255907	0.00490846786030198			-1.2824085627591	0.00352315386471767
ENSG00000143297	 FCRL5	 Fc receptor like 5	1.78197624912411	0.000903875275738446			1.39476689771753	0.0238258655753355
ENSG00000107968	 MAP3K8	 mitogen-activated protein kinase kinase kinase 8	-1.2088318682229	0.00194929781749317			-1.11613472883929	0.00914638336323553
ENSG00000163009	 C2orf48		-1.72136881538253	0.00218519468952292			-1.62002474721782	0.00812736292522286
ENSG00000065308	 TRAM2	 translocation associated membrane protein 2	1.39654308090826	0.0127289043319904			1.52079096097916	0.0097327112316205
ENSG00000249310	 APOBEC3B-AS1	 APOBEC3B antisense RNA 1	-1.72778072629192	0.00131119454906467			-1.34976605981884	0.0304627164492747
ENSG00000165304	 MELK	 maternal embryonic leucine zipper kinase	-1.70615123519627	0.00175360815203284			-1.33813845337831	0.0361888036257235
ENSG00000075218	 GTSE1	 G2 and S-phase expressed 1	-1.63484682074836	0.00373971471248839			-1.40500872124666	0.0281882049566789
ENSG00000248839	 RP11-227H4.5		-0.991799301087662	0.0455877467578698			-1.06563166848445	0.0397239563577979
ENSG00000104921	 FCER2	 Fc fragment of IgE receptor II			-1.52446009803111	0.030259968035117		
ENSG00000153721	 CNKSR3	 CNKSR family member 3			0.631008505575249	0.00754902945741238		
ENSG00000063660	 GPC1	 glypican 1			-1.2087152164176	0.0429263310733732		
ENSG00000027644	 INSRR	 insulin receptor related receptor			1.36155667090778	0.0471818184075491		
ENSG00000148488	 ST8SIA6	 ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6			1.36123438208247	0.0491382860566092		
ENSG00000177674	 AGTRAP	 angiotensin II receptor associated protein			-1.24862629024841	0.0478362633754601		
ENSG00000184371	 CSF1	 colony stimulating factor 1			-1.42576342735626	0.0401818868311106		
ENSG00000188157	 AGRN	 agrin			1.24141224837148	0.0429263310733732		
ENSG00000205336	 ADGRG1	 adhesion G protein-coupled receptor G1			1.40634335594433	0.0397851566028849		
ENSG00000067445	 TRO	 trophinin			1.07646155974593	0.0466124469844044		
ENSG00000089101	 CFAP61	 cilia and flagella associated protein 61			1.4003806677984	0.0429263310733732		
ENSG00000074706	 IPCEF1	 interaction protein for cytohesin exchange factors 1			0.483121917341537	0.0137592314610683		
ENSG00000112116	 IL17F	 interleukin 17F			1.55004165021853	0.0224213692025759		
ENSG00000143185	 XCL2	 X-C motif chemokine ligand 2			1.47689918294709	0.0111850161532792		
ENSG00000254019	 RP11-10J21.3				0.961458768260923	0.0399482127039267		
ENSG00000184708	 EIF4ENIF1	 eukaryotic translation initiation factor 4E nuclear import factor 1					-1.03212334726065	0.017445740517301
ENSG00000274286	 ADRA2B	 adrenoceptor alpha 2B					-1.30775437748627	0.0332862364732421
ENSG00000180662	 RPL21P8						-1.49621668143936	0.0128371481191237
ENSG00000269755	 CTD-3105H18.18						0.946913718112692	0.0315978750024642
ENSG00000253878	 RP11-347C18.3						-1.21682269962408	0.0128887453961416
ENSG00000248596	 RP11-844P9.5						-1.45994952510886	0.0176167944094084
ENSG00000271918	 CTD-2287O16.5						0.937296389454431	0.0181147310423402
ENSG00000171608	 PIK3CD	 phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta					-0.572930266264155	0.0223087869964545
ENSG00000249955	 RP11-6E9.4						-1.40540371387996	0.0259669867639939
ENSG00000175198	 PCCA	 propionyl-CoA carboxylase alpha subunit					0.996375630806115	0.0379970062286199
ENSG00000187605	 TET3	 tet methylcytosine dioxygenase 3					-1.00476842825148	0.00531902314875548
ENSG00000197376	 OR8S1	 olfactory receptor family 8 subfamily S member 1					-1.40688379773797	0.0242069906805906
ENSG00000263171	 RP11-542C16.1						0.950795152519381	0.026127248966014
ENSG00000140090	 SLC24A4	 solute carrier family 24 member 4					-1.65344551888559	0.00624412985240753
ENSG00000114841	 DNAH1	 dynein axonemal heavy chain 1					-1.14328716012881	0.0097327112316205
ENSG00000100599	 RIN3	 Ras and Rab interactor 3					-0.894016526808054	0.0223391873453589
ENSG00000168765	 GSTM4	 glutathione S-transferase mu 4					1.11032287480094	0.0227590774605993
ENSG00000172005	 MAL	 mal, T-cell differentiation protein					-1.38692850005051	0.0344837688136339
ENSG00000197021	 CXorf40B	 chromosome X open reading frame 40B					-0.865723174054598	0.0240812067614828
ENSG00000166455	 C16orf46	 chromosome 16 open reading frame 46					1.30927359394358	0.0202975071180232
ENSG00000043462	 LCP2	 lymphocyte cytosolic protein 2					-0.503819115392895	0.0146594622791684
ENSG00000136247	 ZDHHC4	 zinc finger DHHC-type containing 4					0.801415676371723	0.0263304808989546
ENSG00000233578	 EIF4EP1						-1.32497177684504	0.0447930995238739
ENSG00000131149	 GSE1	 Gse1 coiled-coil protein					-0.888790734656106	0.00812736292522286
ENSG00000182759	 MAFA	 MAF bZIP transcription factor A					1.34587013061229	0.0427997535327238
ENSG00000262528	 LA16c-349E10.1						-1.22088431774459	0.0212086962517774
ENSG00000214999	 AC129492.6	 uncharacterized LOC107985075					1.29959091826597	0.0494580369289808
ENSG00000087589	 CASS4	 Cas scaffolding protein family member 4					-1.25795431232988	0.0216054923193284
ENSG00000252768	 RNU6-856P						-1.27784983043033	0.0488792105725864
ENSG00000184584	 TMEM173	 transmembrane protein 173					1.13177482382972	0.0314282902800759
ENSG00000140379	 BCL2A1	 BCL2 related protein A1					-0.407545966911168	0.0403024790621581
ENSG00000181104	 F2R	 coagulation factor II thrombin receptor					1.35093122198867	0.00450176352808924
ENSG00000198853	 RUSC2	 RUN and SH3 domain containing 2					1.39382284228981	0.021838816960552
ENSG00000116497	 S100PBP	 S100P binding protein					-0.521381852842522	0.0363055170042063
ENSG00000138002	 IFT172	 intraflagellar transport 172					0.733988965637734	0.0397709910369751
ENSG00000273521	 RP11-45A17.4						1.40027144331108	0.0301755118294103
ENSG00000237596	 RP13-143G15.4						-1.34957694516192	0.0314282902800759
ENSG00000231028	 LINC00271	 long intergenic non-protein coding RNA 271					-1.83495723114547	0.00190211782557693
ENSG00000243777	 RP11-864G5.1						-1.83618470734383	0.00209414721549528
ENSG00000260231	 JHDM1D-AS1	 JHDM1D antisense RNA 1 (head to head)					1.22700691965814	0.0256287247641263
ENSG00000229291	 RP4-580N22.2						-1.29775561790484	0.0458056197852277
ENSG00000161791	 FMNL3	 formin like 3					-0.628906323814276	0.0046045585212692
ENSG00000138606	 SHF	 Src homology 2 domain containing F					-1.20014975341208	0.00486370165870554
ENSG00000213111	 COX5BP2						-1.54358697233716	0.00914638336323553
ENSG00000167414	 GNG8	 G protein subunit gamma 8					-1.75948301758181	0.00335143446901925
ENSG00000171621	 SPSB1	 splA/ryanodine receptor domain and SOCS box containing 1					1.02085760106615	0.0486223699456614
ENSG00000132383	 RPA1	 replication protein A1					-0.811611202892095	0.042995081433024
ENSG00000183317	 EPHA10	 EPH receptor A10					1.35399832770045	0.0121107793002089
ENSG00000066056	 TIE1	 tyrosine kinase with immunoglobulin like and EGF like domains 1					-1.38084369162913	0.026127248966014
ENSG00000161835	 GRASP	 general receptor for phosphoinositides 1 associated scaffold protein					-1.35520704665189	0.0209865662979431
ENSG00000242797	 GLYCTK-AS1						-1.10398234811557	0.0142524197574307
ENSG00000250462	 LRRC37BP1						0.547758571173669	0.0179217851440163
ENSG00000197256	 KANK2	 KN motif and ankyrin repeat domains 2					-1.37480663187959	0.0111574367468812
ENSG00000241294	 IGKV2-24						1.98882526255104	0.000656761358468908
ENSG00000204815	 TTC25	 tetratricopeptide repeat domain 25					-1.23085142629127	0.0427997535327238
ENSG00000276476	 LINC00540	 long intergenic non-protein coding RNA 540					-1.11020292868432	0.0238170784646932
ENSG00000259314	 CTD-3065B20.3						0.808692343284595	0.0445651239566293
ENSG00000243284	 VSIG8	 V-set and immunoglobulin domain containing 8					1.51376534456026	0.00858213993224921
ENSG00000105642	 KCNN1	 potassium calcium-activated channel subfamily N member 1					-1.50415619483764	0.0176167944094084
ENSG00000233534	 RP1-38C16.2						-1.6395037077178	0.0076863272443528
ENSG00000235748	 SEPT14P12						-1.34834778530269	0.0363055170042063
ENSG00000229750	 AC096649.2						0.71823584262504	0.0473360156938579
ENSG00000268658	 LINC00664	 long intergenic non-protein coding RNA 664					-1.46104609024157	0.0223391873453589
ENSG00000112149	 CD83	 CD83 molecule					-1.12754903131219	0.0151571711909183
ENSG00000257341	 AL928654.7						-1.10252600398783	0.0209865662979431
ENSG00000240280	 TCAM1P	 testicular cell adhesion molecule 1, pseudogene					-1.57539631639033	0.0107528153643838
ENSG00000122035	 RASL11A	 RAS like family 11 member A					1.30031378730522	0.0378237971959934
ENSG00000243238	 IGKV2-30						1.40876065110679	0.0202975071180232
ENSG00000259668	 RP11-707P17.2						1.55643470415286	0.0128371481191237
ENSG00000106397	 PLOD3	 procollagen-lysine,2-oxoglutarate 5-dioxygenase 3					0.764215197211802	0.026853406974726
ENSG00000170476	 MZB1	 marginal zone B and B1 cell specific protein					1.30550686070996	0.0298783653884706
ENSG00000128683	 GAD1	 glutamate decarboxylase 1					-1.55657972813122	0.012733615942351
ENSG00000148154	 UGCG	 UDP-glucose ceramide glucosyltransferase					0.540186287867598	0.0301755118294103
ENSG00000158427	 TMSB15B	 thymosin beta 15B					-1.17817475089931	0.0243543473157207
ENSG00000129116	 PALLD	 palladin, cytoskeletal associated protein					1.32358711285523	0.0487729023478034
ENSG00000224623							-1.17374536415871	0.00953234485563541
ENSG00000108861	 DUSP3	 dual specificity phosphatase 3					0.73552370687612	0.0346928763369614
ENSG00000170989	 S1PR1	 sphingosine-1-phosphate receptor 1					1.11057891166026	0.0144422244438968
ENSG00000100292	 HMOX1	 heme oxygenase 1					1.38164962561138	0.00060254941417423
ENSG00000131504	 DIAPH1	 diaphanous related formin 1					-0.568078267708442	0.0455218041668791
ENSG00000225342	 AC079630.4						1.68750793825561	0.00347888785461891
ENSG00000184675	 AMER1	 APC membrane recruitment protein 1					-0.858295516763317	0.038762171557397
ENSG00000168237	 GLYCTK	 glycerate kinase					-1.18706226590266	0.0020461762688872
ENSG00000135723	 FHOD1	 formin homology 2 domain containing 1					-0.886043273190736	0.0278494106285569
ENSG00000196664	 TLR7	 toll like receptor 7					1.30747465473942	0.0383913302180113
ENSG00000232519	 RP11-29H23.4						-1.35438750916629	0.0336467255629297
ENSG00000270587	 RP11-51F16.9						1.54353326704563	0.0141776458652965
ENSG00000173402	 DAG1	 dystroglycan 1					-0.48834805808228	0.0422949746507223
ENSG00000010818	 HIVEP2	 human immunodeficiency virus type I enhancer binding protein 2					-0.40481349149149	0.0219892408890194
ENSG00000082438	 COBLL1	 cordon-bleu WH2 repeat protein like 1					1.54350173118102	0.0046045585212692
ENSG00000212371	 SNORA46						1.35547302539638	0.0357639325978416
ENSG00000155659	 VSIG4	 V-set and immunoglobulin domain containing 4					-1.44624547841601	0.0221203424860581
ENSG00000240591	 RP11-247I13.11						-1.17907804113113	0.00418171129860921
ENSG00000134532	 SOX5	 SRY-box 5					1.40942694413997	0.0265673252733002
ENSG00000106537	 TSPAN13	 tetraspanin 13					1.38718813775615	0.0300069667616529
ENSG00000199072	 MIRLET7F1	 microRNA let-7f-1					1.62787701710741	0.00605896039238604
